exp_id,market,branch,horizon,universe_version,data_version,feature_set_version,label_schema,split_schema,model_family,hpo_space_version,best_params,commit_hash,result_summary,decision,owner,generated_at_utc
train_2026-02-10_203404,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",85c10ed,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 20:36:33 UTC
train_2026-02-10_213901,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",18d2d47,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 21:41:46 UTC
train_2026-02-10_220715,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",18d2d47,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 22:10:14 UTC
train_2026-02-10_221839,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",18d2d47,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 22:21:49 UTC
train_2026-02-10_223157,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",18d2d47,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 22:35:15 UTC
train_2026-02-10_224745,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",18d2d47,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 22:50:46 UTC
train_2026-02-10_225120,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",ee98641,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 22:54:28 UTC
train_2026-02-10_225319,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",ee98641,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 22:56:24 UTC
train_2026-02-10_230442,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",ee98641,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 23:07:35 UTC
train_2026-02-10_231620,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",ee98641,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 23:19:24 UTC
train_2026-02-10_232717,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",d936cb7,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 23:29:20 UTC
train_2026-02-10_233709,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",d936cb7,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 23:39:37 UTC
train_2026-02-10_234804,multi_market,all,all,runtime_universe,dv_20260210,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",d936cb7,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-10 23:51:23 UTC
train_2026-02-10_235909,multi_market,all,all,runtime_universe,dv_20260211,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",d936cb7,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-11 00:02:12 UTC
train_2026-02-11_010802,multi_market,all,all,runtime_universe,dv_20260211,features_runtime,ret_h_quantile,train_valid_holdout,xgboost,hpo_best_config_yaml,"{""hourly"": {""1"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.01, ""num_leaves"": 31, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}, ""score"": -0.7439141827728759}, ""2"": {""params"": {""n_estimators"": 200, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1}, ""score"": -0.7142724353896805}, ""4"": {""params"": {""n_estimators"": 400, ""learning_rate"": 0.03, ""num_leaves"": 63, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0}, ""score"": -0.2965199777577131}}, ""daily"": {""1"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.01, ""num_leaves"": 127, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}, ""score"": -0.09251264873097265}, ""3"": {""params"": {""n_estimators"": 600, ""learning_rate"": 0.03, ""num_leaves"": 31, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 0.0}, ""score"": 4.020330413003883}, ""7"": {""params"": {""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 0.1}, ""score"": 4.414674633342218}}}",a200833,metrics_rows=246;holdout_rows=12;threshold_rows=18,trained,youka,2026-02-11 01:11:19 UTC
